,State,Year,Quarter,District,Transaction_Count,Transaction_Amount
15189,gujarat,2021,2,banas kantha district,3648428,8286069195.93278
15190,gujarat,2021,2,amreli district,659562,1524494293.670391
15191,gujarat,2021,2,ahmadabad district,44173046,79437951666.15146
15192,gujarat,2021,2,dohad district,693945,1556292873.7368991
15193,gujarat,2021,2,navsari district,1296111,2197674429.667848
15194,gujarat,2021,2,patan district,1384484,2811156126.4368644
15195,gujarat,2021,2,kachchh district,3268191,7040086478.344803
15196,gujarat,2021,2,surendranagar district,1029627,2066433661.8066688
15197,gujarat,2021,2,morbi district,1027658,2441470415.445466
15198,gujarat,2021,4,anand district,2754485,4901381738.859557
15199,gujarat,2021,4,jamnagar district,1892202,3573928284.546256
15200,gujarat,2021,4,devbhumi dwarka district,508824,1236361450.5936007
15201,gujarat,2021,4,rajkot district,4398724,9808446763.924477
15202,gujarat,2021,4,aravallis district,1389157,2813603551.6262503
15203,gujarat,2021,4,chhotaudepur district,399985,776880205.8316607
15204,gujarat,2021,4,botad district,981895,2347736165.7165422
15205,gujarat,2021,4,bharuch district,6671068,10647007113.465914
15206,gujarat,2021,4,bhavnagar district,2503192,5912161062.19894
15207,gujarat,2021,4,junagadh district,1067289,2439626368.4466143
15208,gujarat,2021,4,mahesana district,5022604,10719744656.891113
15209,gujarat,2021,4,the dangs district,175673,266936831.3250107
15210,gujarat,2021,4,kheda district,2115182,3982871287.806916
15211,gujarat,2021,4,surat district,26358525,51244301661.33562
15212,gujarat,2021,4,porbandar district,334768,922030259.8507378
15213,gujarat,2021,4,gandhinagar district,7658806,13063535935.917791
15214,gujarat,2021,4,panch mahals district,1950412,3527540820.947919
15215,gujarat,2021,4,narmada district,547754,905726392.7486008
15216,gujarat,2021,4,gir somnath district,1171670,2747773641.937811
15217,gujarat,2021,4,valsad district,5798487,9554286592.777279
15218,gujarat,2021,4,mahisagar district,559971,1204459443.933492
15219,gujarat,2021,4,sabar kantha district,2653416,5247467974.524677
15220,gujarat,2021,4,tapi district,1283905,2146758330.3483467
15221,gujarat,2021,4,vadodara district,12675332,20051547592.844345
15222,gujarat,2021,4,banas kantha district,6396725,14662295530.137415
15223,gujarat,2021,4,amreli district,1108699,2596504411.041504
15224,gujarat,2021,4,ahmadabad district,70075885,124559345468.31937
15225,gujarat,2021,4,dohad district,1212646,2565405628.4936953
15226,gujarat,2021,4,navsari district,2220944,3782948232.168639
15227,gujarat,2021,4,patan district,2293931,4836124445.336521
15228,gujarat,2021,4,kachchh district,5470337,11281039516.16741
15229,gujarat,2021,4,surendranagar district,1571774,3524100667.2871084
15230,gujarat,2021,4,morbi district,1763058,4532702026.275787
15231,gujarat,2021,3,anand district,2268123,3900508554.1397376
15232,gujarat,2021,3,jamnagar district,1546406,2841962054.6034217
15233,gujarat,2021,3,devbhumi dwarka district,418822,960353473.0403948
15234,gujarat,2021,3,rajkot district,3586356,7726777654.637352
15235,gujarat,2021,3,aravallis district,1072139,2034322149.7296264
15236,gujarat,2021,3,chhotaudepur district,319271,611013838.0899625
15237,gujarat,2021,3,botad district,775124,1847036989.381681
15238,gujarat,2021,3,bharuch district,5280607,8322570348.519125
15239,gujarat,2021,3,bhavnagar district,2001668,4470254984.23804
15240,gujarat,2021,3,junagadh district,833587,1786079501.4768844
15241,gujarat,2021,3,mahesana district,4085272,8371811502.22802
15242,gujarat,2021,3,the dangs district,142421,220242754.8697721
15243,gujarat,2021,3,kheda district,1748901,3172710752.9721527
15244,gujarat,2021,3,surat district,21214459,40838608900.13971
15245,gujarat,2021,3,porbandar district,275154,690810567.5533752
15246,gujarat,2021,3,gandhinagar district,6318239,10546315790.961113
15247,gujarat,2021,3,panch mahals district,1549556,2762752529.1230626
15248,gujarat,2021,3,narmada district,446278,730606768.6161022
15249,gujarat,2021,3,gir somnath district,912616,2047248878.9171567
15250,gujarat,2021,3,valsad district,4434194,7173200940.388832
15251,gujarat,2021,3,mahisagar district,442046,893324969.8932046
15252,gujarat,2021,3,sabar kantha district,2129127,3945628260.6717844
15253,gujarat,2021,3,tapi district,1010949,1621047025.5570326
15254,gujarat,2021,3,vadodara district,10555446,16336422910.897554
15255,gujarat,2021,3,banas kantha district,4877149,11302732744.859072
15256,gujarat,2021,3,amreli district,880856,2030095872.7498639
15257,gujarat,2021,3,ahmadabad district,58611265,101760598132.07088
15258,gujarat,2021,3,dohad district,924227,1953033067.4008594
15259,gujarat,2021,3,navsari district,1703437,2845342547.406067
15260,gujarat,2021,3,patan district,1805160,3735782880.347761
15261,gujarat,2021,3,kachchh district,4378602,9001941152.864368
15262,gujarat,2021,3,surendranagar district,1292951,2671069363.2201557
15263,gujarat,2021,3,morbi district,1407999,3472418252.020602
15264,gujarat,2018,1,anand district,166658,181858557.89906442
15265,gujarat,2018,1,jamnagar district,121341,166162325.33642912
15266,gujarat,2018,1,devbhumi dwarka district,30538,38615229.59304487
15267,gujarat,2018,1,rajkot district,219190,296803513.7880937
15268,gujarat,2018,1,aravallis district,55016,41323327.901426904
15269,gujarat,2018,1,chhotaudepur district,12962,13597431.644077772
15270,gujarat,2018,1,botad district,50541,30496629.095891375
15271,gujarat,2018,1,bharuch district,210073,249246117.13529772
15272,gujarat,2018,1,bhavnagar district,182948,171495425.58982483
15273,gujarat,2018,1,junagadh district,56897,69940293.0266568
15274,gujarat,2018,1,mahesana district,227748,213031001.6165129
15275,gujarat,2018,1,the dangs district,5441,4783138.826001479
15276,gujarat,2018,1,kheda district,104154,94652160.87215446
15277,gujarat,2018,1,surat district,983723,1346833710.5223997
15278,gujarat,2018,1,porbandar district,16381,28254689.482644804
15279,gujarat,2018,1,gandhinagar district,237393,318002413.6906459
15280,gujarat,2018,1,panch mahals district,86317,65556534.78851059
15281,gujarat,2018,1,narmada district,13920,15120948.428387363
15282,gujarat,2018,1,gir somnath district,49292,50970540.98586127
15283,gujarat,2018,1,valsad district,168659,191337866.46684927
15284,gujarat,2018,1,mahisagar district,25888,24228879.819740117
15285,gujarat,2018,1,sabar kantha district,105266,88114407.80209638
15286,gujarat,2018,1,tapi district,29217,30555640.68796905
15287,gujarat,2018,1,vadodara district,387998,604645570.2100984
15288,gujarat,2018,1,banas kantha district,237457,197883270.2126429
15289,gujarat,2018,1,amreli district,66032,75032118.59542929
15290,gujarat,2018,1,ahmadabad district,1436152,2153123692.1028624
15291,gujarat,2018,1,dohad district,39278,45587112.10032356
15292,gujarat,2018,1,navsari district,159975,229707588.71710333
15293,gujarat,2018,1,patan district,105705,81974812.41577709
15294,gujarat,2018,1,kachchh district,217912,316933354.7930958
15295,gujarat,2018,1,surendranagar district,80486,71735564.99080022
15296,gujarat,2018,1,morbi district,58217,70378385.89627899
15297,gujarat,2018,2,anand district,200941,276029311.7785317
15298,gujarat,2018,2,jamnagar district,157949,254032915.575365
15299,gujarat,2018,2,devbhumi dwarka district,39911,60261359.43473798
15300,gujarat,2018,2,rajkot district,283913,465751106.6448111
15301,gujarat,2018,2,aravallis district,68943,79068918.37969582
15302,gujarat,2018,2,chhotaudepur district,18298,23911236.19560639
15303,gujarat,2018,2,botad district,73201,50785993.514899634
15304,gujarat,2018,2,bharuch district,289862,428830769.63445514
15305,gujarat,2018,2,bhavnagar district,253332,265850891.74358374
15306,gujarat,2018,2,junagadh district,71257,100127668.88866127
15307,gujarat,2018,2,mahesana district,286014,362586915.57954156
15308,gujarat,2018,2,the dangs district,7935,8648152.66921072
15309,gujarat,2018,2,kheda district,140355,159527232.77717692
15310,gujarat,2018,2,surat district,1310963,2189526110.381512
15311,gujarat,2018,2,porbandar district,23157,41711067.45966727
15312,gujarat,2018,2,gandhinagar district,315542,522133969.7111994
15313,gujarat,2018,2,panch mahals district,98663,109582248.60360782
15314,gujarat,2018,2,narmada district,22076,27318715.13639736
15315,gujarat,2018,2,gir somnath district,62910,88369182.13478208
15316,gujarat,2018,2,valsad district,233931,330877194.1001264
15317,gujarat,2018,2,mahisagar district,36682,51572265.8950537
15318,gujarat,2018,2,sabar kantha district,129122,166288136.40124303
15319,gujarat,2018,2,tapi district,40069,49495860.353384465
15320,gujarat,2018,2,vadodara district,528893,975136493.2075567
15321,gujarat,2018,2,banas kantha district,307928,362168353.1498716
15322,gujarat,2018,2,amreli district,82377,115377054.70731172
15323,gujarat,2018,2,ahmadabad district,1809774,3307127930.439745
15324,gujarat,2018,2,dohad district,47285,75876261.77400178
15325,gujarat,2018,2,navsari district,200818,335776476.8000446
15326,gujarat,2018,2,patan district,135797,146904618.1339515
15327,gujarat,2018,2,kachchh district,287874,494142161.98879945
15328,gujarat,2018,2,surendranagar district,102043,123903699.15787673
15329,gujarat,2018,2,morbi district,77918,113984499.28873283
15330,gujarat,2018,4,anand district,409783,621490811.2507999
15331,gujarat,2018,4,jamnagar district,254856,456876624.34410954
15332,gujarat,2018,4,devbhumi dwarka district,69269,130226108.73706305
15333,gujarat,2018,4,rajkot district,472933,879868564.9668198
15334,gujarat,2018,4,aravallis district,113023,167858449.1970446
15335,gujarat,2018,4,chhotaudepur district,39167,58265012.87716615
15336,gujarat,2018,4,botad district,116616,118512861.02892525
15337,gujarat,2018,4,bharuch district,603122,1036812125.2621627
15338,gujarat,2018,4,bhavnagar district,439954,575505679.8186091
15339,gujarat,2018,4,junagadh district,112596,187291563.97802573
15340,gujarat,2018,4,mahesana district,529470,758586454.1320899
15341,gujarat,2018,4,the dangs district,13830,15606240.627526935
15342,gujarat,2018,4,kheda district,249181,339198462.57013136
15343,gujarat,2018,4,surat district,2225031,4270243993.924238
15344,gujarat,2018,4,porbandar district,37241,81446556.1063475
15345,gujarat,2018,4,gandhinagar district,693588,1143266870.1325016
15346,gujarat,2018,4,panch mahals district,171008,242488493.74769223
15347,gujarat,2018,4,narmada district,45497,67996133.59784442
15348,gujarat,2018,4,gir somnath district,111341,188801796.29554066
15349,gujarat,2018,4,valsad district,468363,753128666.5596428
15350,gujarat,2018,4,mahisagar district,54204,97344184.68192157
15351,gujarat,2018,4,sabar kantha district,221346,324435340.69529986
15352,gujarat,2018,4,tapi district,67133,101456950.93813746
15353,gujarat,2018,4,vadodara district,1047381,2063816597.5452976
15354,gujarat,2018,4,banas kantha district,529655,758278914.52389
15355,gujarat,2018,4,amreli district,158887,264690195.61403865
15356,gujarat,2018,4,ahmadabad district,3990090,6515656157.237562
15357,gujarat,2018,4,dohad district,81195,153961246.76764563
15358,gujarat,2018,4,navsari district,325071,581253728.2501203
15359,gujarat,2018,4,patan district,237077,312693116.5895891
15360,gujarat,2018,4,kachchh district,537116,1068486738.7583004
15361,gujarat,2018,4,surendranagar district,169568,237579417.08447012
15362,gujarat,2018,4,morbi district,138711,257863044.94200054
15363,gujarat,2018,3,anand district,323633,429055975.57140917
15364,gujarat,2018,3,jamnagar district,205815,332432425.1878123
15365,gujarat,2018,3,devbhumi dwarka district,52981,93593822.44966702
15366,gujarat,2018,3,rajkot district,402342,650585707.9949487
15367,gujarat,2018,3,aravallis district,104593,116101548.31975947
15368,gujarat,2018,3,chhotaudepur district,24361,36129430.11672479
15369,gujarat,2018,3,botad district,144375,102025353.5677173
15370,gujarat,2018,3,bharuch district,480222,695864170.869137
15371,gujarat,2018,3,bhavnagar district,374470,397576856.46584713
15372,gujarat,2018,3,junagadh district,81925,122475986.0396744
15373,gujarat,2018,3,mahesana district,464894,561504997.461841
15374,gujarat,2018,3,the dangs district,10218,9424631.491985487
15375,gujarat,2018,3,kheda district,206410,246457729.21617603
15376,gujarat,2018,3,surat district,1899586,3203734473.971199
15377,gujarat,2018,3,porbandar district,30518,57638931.54277685
15378,gujarat,2018,3,gandhinagar district,479518,791502891.3922588
15379,gujarat,2018,3,panch mahals district,126887,163521220.9212614
15380,gujarat,2018,3,narmada district,30132,40376011.08215976
15381,gujarat,2018,3,gir somnath district,122507,129249889.99994646
15382,gujarat,2018,3,valsad district,342131,511548024.0492444
15383,gujarat,2018,3,mahisagar district,36935,54644809.422828116
15384,gujarat,2018,3,sabar kantha district,159109,231377990.30344963
15385,gujarat,2018,3,tapi district,47427,65631763.76663714
15386,gujarat,2018,3,vadodara district,773456,1452835059.4761379
15387,gujarat,2018,3,banas kantha district,396566,532922632.75609964
15388,gujarat,2018,3,amreli district,123454,174828237.91726425
15389,gujarat,2018,3,ahmadabad district,2600288,4740981792.133425
15390,gujarat,2018,3,dohad district,88911,111486621.62173408
15391,gujarat,2018,3,navsari district,264465,444074057.64377546
15392,gujarat,2018,3,patan district,274613,262983521.00512958
15393,gujarat,2018,3,kachchh district,421411,764023467.8126487
15394,gujarat,2018,3,surendranagar district,126809,167911866.77367234
15395,gujarat,2018,3,morbi district,113187,171902527.9310693
15396,gujarat,2022,1,anand district,3048076,5515844713.90881
15397,gujarat,2022,1,jamnagar district,2155185,3995387220.064081
15398,gujarat,2022,1,devbhumi dwarka district,577554,1393188002.3646598
15399,gujarat,2022,1,rajkot district,5044420,11183107357.249798
15400,gujarat,2022,1,aravallis district,1603295,3245867369.8418803
15401,gujarat,2022,1,chhotaudepur district,469160,961037555.5333877
15402,gujarat,2022,1,botad district,1089654,2529006396.9082165
15403,gujarat,2022,1,bharuch district,7704075,12142511077.777298
15404,gujarat,2022,1,bhavnagar district,2733486,6507151536.779606
15405,gujarat,2022,1,junagadh district,1159000,2632740612.928868
15406,gujarat,2022,1,mahesana district,5772191,12148997855.252472
15407,gujarat,2022,1,the dangs district,199292,319930741.7016173
15408,gujarat,2022,1,kheda district,2392631,4653031406.32455
15409,gujarat,2022,1,surat district,31199368,60384509134.17688
15410,gujarat,2022,1,porbandar district,368108,1041885112.1535248
15411,gujarat,2022,1,gandhinagar district,8605006,14673670632.364445
15412,gujarat,2022,1,panch mahals district,2317566,4354464949.808912
15413,gujarat,2022,1,narmada district,590661,1028206703.2216127
15414,gujarat,2022,1,gir somnath district,1311753,3149910594.0697384
15415,gujarat,2022,1,valsad district,6673719,11065186874.369562
15416,gujarat,2022,1,mahisagar district,634329,1400068532.0580125
15417,gujarat,2022,1,sabar kantha district,3018096,5899494954.572109
15418,gujarat,2022,1,tapi district,1479525,2625677244.2605915
15419,gujarat,2022,1,vadodara district,14343830,22232541228.698692
15420,gujarat,2022,1,banas kantha district,7973644,18279879154.011223
15421,gujarat,2022,1,amreli district,1139593,2619535836.606331
15422,gujarat,2022,1,ahmadabad district,79952986,140746136456.2987
15423,gujarat,2022,1,dohad district,1492215,3303671729.6961093
15424,gujarat,2022,1,navsari district,2558811,4448236738.077925
15425,gujarat,2022,1,patan district,2676329,5505990582.930806
15426,gujarat,2022,1,kachchh district,6493295,13234467234.409916
15427,gujarat,2022,1,surendranagar district,1770045,4155739566.6631675
15428,gujarat,2022,1,morbi district,2000248,5171017148.465556
15429,gujarat,2022,2,anand district,3366969,5980713686.880918
15430,gujarat,2022,2,jamnagar district,2577307,4428726322.515411
15431,gujarat,2022,2,devbhumi dwarka district,699907,1553973410.0873568
15432,gujarat,2022,2,rajkot district,6063252,12629937169.82262
15433,gujarat,2022,2,aravallis district,1985375,3936343254.1726723
15434,gujarat,2022,2,chhotaudepur district,554481,1118837886.278185
