,State,Year,Quarter,District_Pincode,Transaction_count,Transaction_amount
2841,mizoram,2023,1,796701,63347,176508457.0
2842,mizoram,2023,1,796012,47450,142303922.0
2843,mizoram,2023,1,796014,47437,121408975.0
2844,mizoram,2023,1,796772,43000,121239318.0
2845,mizoram,2023,1,796081,33509,84175381.0
2846,mizoram,2023,1,796181,31770,82419619.0
2847,mizoram,2023,1,796891,29508,92354224.0
2848,mizoram,2023,2,796009,156094,399199428.0
2849,mizoram,2023,2,796005,132889,339002523.0
2850,mizoram,2023,2,796017,78316,193045423.0
2851,mizoram,2023,2,796701,70059,182356462.0
2852,mizoram,2023,2,796012,54589,159063713.0
2853,mizoram,2023,2,796014,52475,122351855.0
2854,mizoram,2023,2,796772,50539,158042124.0
2855,mizoram,2023,2,796181,42600,99201710.0
2856,mizoram,2023,2,796081,39003,88404364.0
2857,mizoram,2023,2,796891,34636,97439355.0
2858,mizoram,2020,1,796009,26107,80069727.23173442
2859,mizoram,2020,1,796005,17553,46566809.15761788
2860,mizoram,2020,1,796017,9463,24834759.269498974
2861,mizoram,2020,1,796701,8204,24178014.533534966
2862,mizoram,2020,1,796012,7694,22261895.45504343
2863,mizoram,2020,1,796772,5761,15308347.621692346
2864,mizoram,2020,1,796014,5430,12478277.828888291
2865,mizoram,2020,1,796181,5288,11578030.95365061
2866,mizoram,2020,1,796751,4288,9138209.647993293
2867,mizoram,2020,1,796770,4268,7540389.464545375
2868,mizoram,2020,2,796009,27056,82745071.91532114
2869,mizoram,2020,2,796005,23125,57903824.55727571
2870,mizoram,2020,2,796701,12126,28224024.35423802
2871,mizoram,2020,2,796017,11594,29550686.485774644
2872,mizoram,2020,2,796012,9336,23859598.259979594
2873,mizoram,2020,2,796772,8985,17343301.96738438
2874,mizoram,2020,2,796751,7007,14286722.673601411
2875,mizoram,2020,2,796181,6818,14306489.002692653
2876,mizoram,2020,2,796014,6729,14779212.833185919
2877,mizoram,2020,2,796891,6257,14366307.774624575
2878,mizoram,2020,4,796009,50518,189146316.445437
2879,mizoram,2020,4,796005,42925,128954776.66825041
2880,mizoram,2020,4,796017,20372,63152383.193034805
2881,mizoram,2020,4,796701,19755,59538263.94719389
2882,mizoram,2020,4,796012,16984,54284208.14900491
2883,mizoram,2020,4,796772,13350,42854125.74918001
2884,mizoram,2020,4,796014,10269,32536899.05634682
2885,mizoram,2020,4,796751,9928,26322363.685954966
2886,mizoram,2020,4,796770,9654,30286659.089477174
2887,mizoram,2020,4,796008,9595,27949686.666646443
2888,mizoram,2020,3,796009,48205,175630753.6479782
2889,mizoram,2020,3,796005,33223,93933682.80082603
2890,mizoram,2020,3,796017,16154,41813404.612844616
2891,mizoram,2020,3,796701,14804,43100074.959498025
2892,mizoram,2020,3,796012,12732,37277559.84015562
2893,mizoram,2020,3,796772,11471,28289823.09767698
2894,mizoram,2020,3,796008,7281,19772523.53134822
2895,mizoram,2020,3,796181,7218,19040316.295089487
2896,mizoram,2020,3,796014,7126,22378423.25115173
2897,mizoram,2020,3,796751,6974,18663726.145340227
2898,mizoram,2019,1,796005,10815,32202219.920329325
2899,mizoram,2019,1,796009,9839,32773218.73796794
2900,mizoram,2019,1,796017,8036,17505331.597700074
2901,mizoram,2019,1,796012,3804,17838227.684547935
2902,mizoram,2019,1,796701,3747,13122660.023436949
2903,mizoram,2019,1,796014,2336,8773850.47091946
2904,mizoram,2019,1,796181,2324,8118499.142918203
2905,mizoram,2019,1,796441,2085,6195278.267574426
2906,mizoram,2019,1,796101,2058,5564633.266719373
2907,mizoram,2019,1,796751,1936,4695774.988939401
2908,mizoram,2019,2,796005,16165,52876456.57835414
2909,mizoram,2019,2,796009,10612,32597038.378981933
2910,mizoram,2019,2,796017,5902,16226240.945662752
2911,mizoram,2019,2,796701,4136,14785217.072487272
2912,mizoram,2019,2,796012,4113,19215532.792167813
2913,mizoram,2019,2,796181,2399,9370718.608164733
2914,mizoram,2019,2,796751,2343,6155400.097250203
2915,mizoram,2019,2,796014,2227,7560695.789761702
2916,mizoram,2019,2,796101,1984,6619892.478309246
2917,mizoram,2019,2,796441,1826,6280733.546606513
2918,mizoram,2019,4,796005,21896,77854565.1683986
2919,mizoram,2019,4,796009,16702,53261697.88304073
2920,mizoram,2019,4,796017,7646,21418320.797834564
2921,mizoram,2019,4,796701,6664,21141986.50173648
2922,mizoram,2019,4,796012,6653,21685654.090216577
2923,mizoram,2019,4,796081,4967,9376856.99039545
2924,mizoram,2019,4,796014,4677,11343727.342840388
2925,mizoram,2019,4,796181,4212,11675023.17345458
2926,mizoram,2019,4,796751,4144,9781880.350875314
2927,mizoram,2019,4,796101,3540,10193626.009505419
2928,mizoram,2019,3,796005,18145,60198930.48729792
2929,mizoram,2019,3,796009,13228,36475304.10640134
2930,mizoram,2019,3,796017,6808,17837592.01802808
2931,mizoram,2019,3,796701,5618,16960224.577770546
2932,mizoram,2019,3,796012,5099,18399461.824851856
2933,mizoram,2019,3,796014,3985,10623453.904859398
2934,mizoram,2019,3,796751,3741,7264400.6737417905
2935,mizoram,2019,3,796181,3434,10823011.893617649
2936,mizoram,2019,3,796101,2729,7556961.317647597
2937,mizoram,2019,3,796691,2698,7418968.494466616
2938,mizoram,2021,1,796009,76328,259766610.14421672
2939,mizoram,2021,1,796005,37957,124419052.60999735
2940,mizoram,2021,1,796701,18919,65258670.552279636
2941,mizoram,2021,1,796017,18432,62794863.567797646
2942,mizoram,2021,1,796012,14405,52191871.48439595
2943,mizoram,2021,1,796772,12870,43501712.63680714
2944,mizoram,2021,1,796014,10398,36981354.14938186
2945,mizoram,2021,1,796770,9569,33700318.974280916
2946,mizoram,2021,1,796751,8956,31793990.327690378
2947,mizoram,2021,1,796008,8567,28137492.294244178
2948,mizoram,2021,2,796009,100831,286828666.6678535
2949,mizoram,2021,2,796005,43604,122897873.59299406
2950,mizoram,2021,2,796701,21870,63919467.25522681
2951,mizoram,2021,2,796017,20158,66162847.71914331
2952,mizoram,2021,2,796772,17815,44250990.35806471
2953,mizoram,2021,2,796012,17215,53350063.26759015
2954,mizoram,2021,2,796014,11636,33028353.842538297
2955,mizoram,2021,2,796770,11141,35629519.687621586
2956,mizoram,2021,2,796181,10497,26220317.78642504
2957,mizoram,2021,2,796751,10446,25046548.816005185
2958,mizoram,2021,4,796009,149068,459322471.46321535
2959,mizoram,2021,4,796005,57638,185453335.79866356
2960,mizoram,2021,4,796701,31966,103942186.83595565
2961,mizoram,2021,4,796017,28960,97442673.84527901
2962,mizoram,2021,4,796012,22585,86505363.64471038
2963,mizoram,2021,4,796772,21840,59149601.09574558
2964,mizoram,2021,4,796014,18257,63888893.18901344
2965,mizoram,2021,4,796181,14693,41720544.70167772
2966,mizoram,2021,4,796081,14167,45656117.42736295
2967,mizoram,2021,4,796770,13528,43127385.09576936
2968,mizoram,2021,3,796009,132382,396548293.26272213
2969,mizoram,2021,3,796005,52537,155153064.2459396
2970,mizoram,2021,3,796701,26834,80528116.27439891
2971,mizoram,2021,3,796017,23389,84326671.65194356
2972,mizoram,2021,3,796012,20907,78200255.36204359
2973,mizoram,2021,3,796772,20559,51687775.80404206
2974,mizoram,2021,3,796181,13943,40542749.306354985
2975,mizoram,2021,3,796014,13341,44761043.75577554
2976,mizoram,2021,3,796770,13106,41957949.62559353
2977,mizoram,2021,3,796008,11949,40415624.27442113
2978,mizoram,2018,1,796005,3256,6634317.385850769
2979,mizoram,2018,1,796009,2877,7236697.988713781
2980,mizoram,2018,1,796017,2056,5352070.799754951
2981,mizoram,2018,1,796012,1302,4164889.2163916314
2982,mizoram,2018,1,796701,940,1301113.214363089
2983,mizoram,2018,1,796014,822,1536171.3135555775
2984,mizoram,2018,1,796101,710,972787.163547812
2985,mizoram,2018,1,796181,516,1583806.8762105957
2986,mizoram,2018,1,796772,486,213309.69406339346
2987,mizoram,2018,1,796421,474,865716.128361678
2988,mizoram,2018,2,796005,4417,14440855.066719865
2989,mizoram,2018,2,796009,4288,12347576.630092543
2990,mizoram,2018,2,796017,2817,6939733.0537002
2991,mizoram,2018,2,796012,1815,7684010.820948958
2992,mizoram,2018,2,796701,1514,3314677.281403262
2993,mizoram,2018,2,796181,1037,3325848.572601281
2994,mizoram,2018,2,796751,983,1649407.3004339086
2995,mizoram,2018,2,796014,956,2289322.4681476573
2996,mizoram,2018,2,796101,892,1776698.4047262408
2997,mizoram,2018,2,796901,736,5049445.365797166
2998,mizoram,2018,4,796009,9171,31415683.665513154
2999,mizoram,2018,4,796005,8062,29851790.215654716
3000,mizoram,2018,4,796017,4899,16932559.80195349
3001,mizoram,2018,4,796701,3226,10530239.137217648
3002,mizoram,2018,4,796012,3127,15237044.00975996
3003,mizoram,2018,4,796181,1957,7055363.567381321
3004,mizoram,2018,4,796441,1885,5348984.97486765
3005,mizoram,2018,4,796014,1806,7106611.8191277245
3006,mizoram,2018,4,796081,1652,5024290.022353809
3007,mizoram,2018,4,796101,1528,4954033.053730504
3008,mizoram,2018,3,796009,6407,20793872.837517485
3009,mizoram,2018,3,796005,6039,18735684.687868983
3010,mizoram,2018,3,796017,3562,10885780.743589737
3011,mizoram,2018,3,796012,2387,7270030.311964842
3012,mizoram,2018,3,796701,2116,5451685.638387269
3013,mizoram,2018,3,796181,1614,5395864.779380731
3014,mizoram,2018,3,796025,1374,1387592.831823776
3015,mizoram,2018,3,796014,1354,3878963.989123634
3016,mizoram,2018,3,796751,1353,3096178.7394598788
3017,mizoram,2018,3,796101,1276,2802222.970568683
3018,mizoram,2022,1,796009,161596,493112981.5938037
3019,mizoram,2022,1,796005,58251,187630792.84342003
3020,mizoram,2022,1,796701,35178,117301684.94663581
3021,mizoram,2022,1,796017,31604,104915982.12321794
3022,mizoram,2022,1,796772,24395,72775595.47269389
3023,mizoram,2022,1,796012,23586,88722369.23976086
3024,mizoram,2022,1,796014,19739,68208517.31733309
3025,mizoram,2022,1,796181,16509,50083842.59821437
3026,mizoram,2022,1,796081,15566,48358136.969522744
3027,mizoram,2022,1,796770,14772,53370531.67660181
3028,mizoram,2022,2,796009,176922,539287734.8313656
3029,mizoram,2022,2,796005,61159,193177354.01368
3030,mizoram,2022,2,796701,37333,115541115.65753268
3031,mizoram,2022,2,796017,33763,108588734.17382982
3032,mizoram,2022,2,796772,25626,68787352.9543477
3033,mizoram,2022,2,796012,23370,91142885.90892944
3034,mizoram,2022,2,796014,21388,67736603.5623656
3035,mizoram,2022,2,796181,17043,53512392.014380746
3036,mizoram,2022,2,796770,15703,54387383.75567018
3037,mizoram,2022,2,796081,15195,43314419.99842274
3038,mizoram,2022,4,796009,78140,241568435.65820393
3039,mizoram,2022,4,796008,73739,211066103.19186488
3040,mizoram,2022,4,796005,70513,204490736.48261383
3041,mizoram,2022,4,796701,57742,160975130.03242403
3042,mizoram,2022,4,796017,40048,117708404.60364096
3043,mizoram,2022,4,796012,28226,88558586.60795963
3044,mizoram,2022,4,796014,26300,78104065.20237857
3045,mizoram,2022,4,796772,25913,65206303.27308114
3046,mizoram,2022,4,796081,19874,57224715.90311567
3047,mizoram,2022,4,796181,17158,50769743.525687404
3048,mizoram,2022,3,796008,113570,314908099.4107823
3049,mizoram,2022,3,796009,81586,252967854.29329038
3050,mizoram,2022,3,796005,66826,199915615.0107905
3051,mizoram,2022,3,796701,48703,136358845.2470162
3052,mizoram,2022,3,796017,36598,111844717.27874953
3053,mizoram,2022,3,796012,25222,83545760.70806223
3054,mizoram,2022,3,796014,25086,72031606.18175316
3055,mizoram,2022,3,796772,22519,59376933.01538125
3056,mizoram,2022,3,796181,16903,48642623.822342165
3057,mizoram,2022,3,796101,15718,42483732.99123804
3058,himachal-pradesh,2023,1,173205,3305794,2626397116.0
3059,himachal-pradesh,2023,1,174101,1349741,1576024915.0
3060,himachal-pradesh,2023,1,175131,1261612,2205101554.0
3061,himachal-pradesh,2023,1,173025,980709,1246114714.0
3062,himachal-pradesh,2023,1,171001,464144,690045076.0
3063,himachal-pradesh,2023,1,173212,413679,503305430.0
3064,himachal-pradesh,2023,1,176001,352208,464803613.0
3065,himachal-pradesh,2023,1,174303,346412,547657889.0
3066,himachal-pradesh,2023,1,173030,342889,391625690.0
3067,himachal-pradesh,2023,1,176061,337899,520742501.0
3068,himachal-pradesh,2023,2,173205,3941315,2888465638.0
3069,himachal-pradesh,2023,2,174101,1659588,1710681115.0
3070,himachal-pradesh,2023,2,175131,1607235,3166401331.0
3071,himachal-pradesh,2023,2,173025,1154016,1364025819.0
3072,himachal-pradesh,2023,2,171001,615094,900465925.0
3073,himachal-pradesh,2023,2,173212,561440,626308009.0
3074,himachal-pradesh,2023,2,175105,465131,736247897.0
3075,himachal-pradesh,2023,2,176001,451230,550180927.0
3076,himachal-pradesh,2023,2,176215,424965,480014411.0
3077,himachal-pradesh,2023,2,174303,418936,628124289.0
3078,himachal-pradesh,2020,1,171003,720359,2061228894.0105908
3079,himachal-pradesh,2020,1,173205,314715,426369564.67411375
3080,himachal-pradesh,2020,1,174101,151372,242482216.53884515
3081,himachal-pradesh,2020,1,173212,105295,214499346.13043648
3082,himachal-pradesh,2020,1,173025,85924,150632781.66981503
3083,himachal-pradesh,2020,1,175131,81806,173865536.27759966
3084,himachal-pradesh,2020,1,175001,73343,156927017.7958505
3085,himachal-pradesh,2020,1,177005,63522,34859055.897049464
3086,himachal-pradesh,2020,1,171001,61878,118195354.42646721
3087,himachal-pradesh,2020,1,176061,39474,72280166.44577055
3088,himachal-pradesh,2020,2,171003,638897,1987213685.729451
3089,himachal-pradesh,2020,2,173205,315778,393646876.77653795
3090,himachal-pradesh,2020,2,174101,164472,259896888.92321798
3091,himachal-pradesh,2020,2,173025,97284,159845071.52432945
3092,himachal-pradesh,2020,2,175001,77632,187873703.76896214
3093,himachal-pradesh,2020,2,173212,64066,120188869.47630209
3094,himachal-pradesh,2020,2,176061,46869,82671386.8271485
3095,himachal-pradesh,2020,2,171001,45028,87826384.31774105
3096,himachal-pradesh,2020,2,173001,43276,67655062.68229793
3097,himachal-pradesh,2020,2,172001,43264,87374983.32677233
3098,himachal-pradesh,2020,4,171003,696682,1926017209.2458954
3099,himachal-pradesh,2020,4,173205,604124,815257737.699218
3100,himachal-pradesh,2020,4,174101,281400,521636954.98355603
3101,himachal-pradesh,2020,4,173025,167673,327099653.61760587
3102,himachal-pradesh,2020,4,175131,132188,313677442.59507066
3103,himachal-pradesh,2020,4,173212,113161,217325208.70686644
3104,himachal-pradesh,2020,4,171001,108206,229562737.34266132
3105,himachal-pradesh,2020,4,177001,85380,181093354.49654683
3106,himachal-pradesh,2020,4,175001,80698,176337122.58752257
3107,himachal-pradesh,2020,4,176061,78525,150352983.7365786
3108,himachal-pradesh,2020,3,171003,700705,2103715013.4332604
3109,himachal-pradesh,2020,3,173205,415229,558025818.3106985
3110,himachal-pradesh,2020,3,174101,209045,388452345.69977254
3111,himachal-pradesh,2020,3,173025,120582,230949260.98187512
3112,himachal-pradesh,2020,3,173212,81253,172611226.29322556
3113,himachal-pradesh,2020,3,177220,68486,179065664.16163582
3114,himachal-pradesh,2020,3,171001,68284,143680524.10447174
3115,himachal-pradesh,2020,3,177001,67009,145135056.5015918
3116,himachal-pradesh,2020,3,175001,65357,144211038.33556622
3117,himachal-pradesh,2020,3,176061,57183,101668754.6571264
3118,himachal-pradesh,2019,1,173205,303803,286463248.34363383
3119,himachal-pradesh,2019,1,171001,195883,374976855.7078719
3120,himachal-pradesh,2019,1,174101,123799,147545137.23044026
3121,himachal-pradesh,2019,1,173025,74611,111629796.33788322
3122,himachal-pradesh,2019,1,176323,55205,69978229.84156093
3123,himachal-pradesh,2019,1,174303,53301,96603744.8893585
3124,himachal-pradesh,2019,1,175001,45323,81633187.20018888
3125,himachal-pradesh,2019,1,173030,43744,43888475.6681822
3126,himachal-pradesh,2019,1,173212,39751,68576012.76573476
3127,himachal-pradesh,2019,1,176001,38942,73996894.16606511
3128,himachal-pradesh,2019,2,171001,601958,1240952784.1484268
3129,himachal-pradesh,2019,2,173205,201216,269484882.070194
3130,himachal-pradesh,2019,2,175001,109216,209713438.89865682
3131,himachal-pradesh,2019,2,174101,88463,153751367.54986086
3132,himachal-pradesh,2019,2,173212,52208,102404739.35571423
3133,himachal-pradesh,2019,2,177001,46283,99159035.60852855
3134,himachal-pradesh,2019,2,173025,45328,87288933.03207737
3135,himachal-pradesh,2019,2,175131,45240,139927670.82255486
3136,himachal-pradesh,2019,2,176001,44908,90993766.8502137
3137,himachal-pradesh,2019,2,173030,25921,37447525.69187294
3138,himachal-pradesh,2019,4,171001,512584,1677312305.817284
3139,himachal-pradesh,2019,4,173205,268652,392453029.9671198
3140,himachal-pradesh,2019,4,174101,127476,222089581.3778806
3141,himachal-pradesh,2019,4,175001,102183,288303594.1682798
3142,himachal-pradesh,2019,4,171003,80497,216875085.7741524
3143,himachal-pradesh,2019,4,173212,75663,157060348.6670912
3144,himachal-pradesh,2019,4,177001,73796,176918779.25441986
3145,himachal-pradesh,2019,4,173025,69647,129758382.12041324
3146,himachal-pradesh,2019,4,175131,65988,155432398.8692294
3147,himachal-pradesh,2019,4,177005,57146,27836817.123238977
3148,himachal-pradesh,2019,3,171001,418230,1383190523.8901672
3149,himachal-pradesh,2019,3,173205,221062,314555850.88550353
3150,himachal-pradesh,2019,3,174101,103786,175764252.28338027
3151,himachal-pradesh,2019,3,175001,84465,242309410.3934193
3152,himachal-pradesh,2019,3,173212,58925,124466121.34107587
3153,himachal-pradesh,2019,3,173025,57215,105359646.96592219
3154,himachal-pradesh,2019,3,177005,46521,27138701.08362629
3155,himachal-pradesh,2019,3,177001,42631,106954993.74463357
3156,himachal-pradesh,2019,3,176001,41789,104622488.24898227
3157,himachal-pradesh,2019,3,175131,39283,87769328.81926286
3158,himachal-pradesh,2021,1,171003,1159901,2164436964.996763
3159,himachal-pradesh,2021,1,173205,619267,821223440.7749588
3160,himachal-pradesh,2021,1,174101,274339,516424443.2481361
3161,himachal-pradesh,2021,1,175131,215773,534765149.0471176
3162,himachal-pradesh,2021,1,173025,185062,344461015.7285789
3163,himachal-pradesh,2021,1,177220,149733,299025321.8630981
3164,himachal-pradesh,2021,1,173212,116376,209461675.08097655
3165,himachal-pradesh,2021,1,171001,113805,240217830.57616025
3166,himachal-pradesh,2021,1,177001,104364,189739039.99627146
3167,himachal-pradesh,2021,1,175001,95196,187138431.74028426
